Attaching to mongo
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:05:39.140+00:00"},"s":"I",  "c":"CONTROL",  "id":23285,   "ctx":"main","msg":"Automatically disabling TLS 1.0, to force-enable TLS 1.0 specify --sslDisabledProtocols 'none'"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:27.369+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"conn1","msg":"Slow query","attr":{"type":"command","ns":"admin.$cmd","appName":"MongoDB Shell","command":{"endSessions":[{"id":{"$uuid":"04d47260-7da8-4599-b6cd-2333c31f02a4"}}],"$db":"admin"},"numYields":0,"reslen":38,"locks":{},"protocol":"op_msg","durationMillis":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:27.369+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"conn1","msg":"Received interrupt request for unknown op","attr":{"opId":493}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:27.369+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn1","msg":"Connection ended","attr":{"remote":"172.20.0.1:48184","connectionId":1,"connectionCount":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.719+00:00"},"s":"I",  "c":"CONTROL",  "id":23377,   "ctx":"SignalHandler","msg":"Received signal","attr":{"signal":15,"error":"Terminated"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.719+00:00"},"s":"I",  "c":"CONTROL",  "id":23378,   "ctx":"SignalHandler","msg":"Signal was sent by kill(2)","attr":{"pid":0,"uid":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.719+00:00"},"s":"I",  "c":"CONTROL",  "id":23381,   "ctx":"SignalHandler","msg":"will terminate after current cmd ends"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.719+00:00"},"s":"I",  "c":"REPL",     "id":4784900, "ctx":"SignalHandler","msg":"Stepping down the ReplicationCoordinator for shutdown","attr":{"waitTimeMillis":10000}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.719+00:00"},"s":"D1", "c":"-",        "id":23074,   "ctx":"SignalHandler","msg":"User assertion","attr":{"error":"NotWritablePrimary: not primary so can't step down","file":"src/mongo/db/repl/replication_coordinator_impl.cpp","line":2481}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.719+00:00"},"s":"I",  "c":"COMMAND",  "id":4784901, "ctx":"SignalHandler","msg":"Shutting down the MirrorMaestro"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.720+00:00"},"s":"I",  "c":"SHARDING", "id":4784902, "ctx":"SignalHandler","msg":"Shutting down the WaitForMajorityService"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.720+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":6}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.720+00:00"},"s":"D1", "c":"SHARDING", "id":22487,   "ctx":"waitForMajority","msg":"Unable to wait for new op time","attr":{"error":{"code":11600,"codeName":"InterruptedAtShutdown","errmsg":"operation was interrupted"}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.720+00:00"},"s":"I",  "c":"CONTROL",  "id":4784903, "ctx":"SignalHandler","msg":"Shutting down the LogicalSessionCache"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.720+00:00"},"s":"I",  "c":"NETWORK",  "id":20562,   "ctx":"SignalHandler","msg":"Shutdown: going to close listening sockets"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.726+00:00"},"s":"I",  "c":"NETWORK",  "id":23017,   "ctx":"listener","msg":"removing socket file","attr":{"path":"/tmp/mongodb-27017.sock"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.726+00:00"},"s":"I",  "c":"NETWORK",  "id":4784905, "ctx":"SignalHandler","msg":"Shutting down the global connection pool"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.726+00:00"},"s":"I",  "c":"STORAGE",  "id":4784906, "ctx":"SignalHandler","msg":"Shutting down the FlowControlTicketholder"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.726+00:00"},"s":"I",  "c":"-",        "id":20520,   "ctx":"SignalHandler","msg":"Stopping further Flow Control ticket acquisitions."}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.726+00:00"},"s":"I",  "c":"STORAGE",  "id":4784908, "ctx":"SignalHandler","msg":"Shutting down the PeriodicThreadToAbortExpiredTransactions"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"STORAGE",  "id":4784934, "ctx":"SignalHandler","msg":"Shutting down the PeriodicThreadToDecreaseSnapshotHistoryCachePressure"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"REPL",     "id":4784909, "ctx":"SignalHandler","msg":"Shutting down the ReplicationCoordinator"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"SHARDING", "id":4784910, "ctx":"SignalHandler","msg":"Shutting down the ShardingInitializationMongoD"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"REPL",     "id":4784911, "ctx":"SignalHandler","msg":"Enqueuing the ReplicationStateTransitionLock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"-",        "id":4784912, "ctx":"SignalHandler","msg":"Killing all operations for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":709}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":3}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":711}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"-",        "id":4695300, "ctx":"SignalHandler","msg":"Interrupted all currently running operations","attr":{"opsKilled":3}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"COMMAND",  "id":4784913, "ctx":"SignalHandler","msg":"Shutting down all open transactions"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"REPL",     "id":4784914, "ctx":"SignalHandler","msg":"Acquiring the ReplicationStateTransitionLock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"INDEX",    "id":4784915, "ctx":"SignalHandler","msg":"Shutting down the IndexBuildsCoordinator"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"REPL",     "id":4784916, "ctx":"SignalHandler","msg":"Reacquiring the ReplicationStateTransitionLock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"REPL",     "id":4784917, "ctx":"SignalHandler","msg":"Attempting to mark clean shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"NETWORK",  "id":4784918, "ctx":"SignalHandler","msg":"Shutting down the ReplicaSetMonitor"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"SHARDING", "id":4784921, "ctx":"SignalHandler","msg":"Shutting down the MigrationUtilExecutor"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"CONTROL",  "id":4784925, "ctx":"SignalHandler","msg":"Shutting down free monitoring"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"CONTROL",  "id":20609,   "ctx":"SignalHandler","msg":"Shutting down free monitoring"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"STORAGE",  "id":4784927, "ctx":"SignalHandler","msg":"Shutting down the HealthLog"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"STORAGE",  "id":4784929, "ctx":"SignalHandler","msg":"Acquiring the global lock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"STORAGE",  "id":4784930, "ctx":"SignalHandler","msg":"Shutting down the storage engine"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"STORAGE",  "id":20282,   "ctx":"SignalHandler","msg":"Deregistering all the collections"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"admin.system.version","uuid":{"uuid":{"$uuid":"5b9039ca-63c1-42b9-9268-bab268f96a83"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"admin.system.version"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"test.cities","uuid":{"uuid":{"$uuid":"822c5d1e-6938-4549-a858-4ba1b673c8a3"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"test.cities"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"config.system.sessions","uuid":{"uuid":{"$uuid":"a20f8e60-d841-4b86-8004-7d4c321e3b28"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"config.system.sessions"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"local.startup_log","uuid":{"uuid":{"$uuid":"26fb5821-7e9d-4031-9bfe-4ae13a63eeed"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"local.startup_log"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"_mdb_catalog"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.727+00:00"},"s":"I",  "c":"STORAGE",  "id":22261,   "ctx":"SignalHandler","msg":"Timestamp monitor shutting down"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.728+00:00"},"s":"I",  "c":"STORAGE",  "id":22317,   "ctx":"SignalHandler","msg":"WiredTigerKVEngine shutting down"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.729+00:00"},"s":"I",  "c":"STORAGE",  "id":22318,   "ctx":"SignalHandler","msg":"Shutting down session sweeper thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"D1", "c":"STORAGE",  "id":22304,   "ctx":"WTIdleSessionSweeper","msg":"stopping {name} thread","attr":{"name":"WTIdleSessionSweeper"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"I",  "c":"STORAGE",  "id":22319,   "ctx":"SignalHandler","msg":"Finished shutting down session sweeper thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"I",  "c":"STORAGE",  "id":22320,   "ctx":"SignalHandler","msg":"Shutting down journal flusher thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"D1", "c":"STORAGE",  "id":22306,   "ctx":"WTJournalFlusher","msg":"stopping {name} thread","attr":{"name":"WTJournalFlusher"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"I",  "c":"STORAGE",  "id":22321,   "ctx":"SignalHandler","msg":"Finished shutting down journal flusher thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"I",  "c":"STORAGE",  "id":22322,   "ctx":"SignalHandler","msg":"Shutting down checkpoint thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"D1", "c":"STORAGE",  "id":22309,   "ctx":"WTCheckpointThread","msg":"Stopping thread","attr":{"threadName":"WTCheckpointThread"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"I",  "c":"STORAGE",  "id":22323,   "ctx":"SignalHandler","msg":"Finished shutting down checkpoint thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.730+00:00"},"s":"I",  "c":"STORAGE",  "id":4795902, "ctx":"SignalHandler","msg":"Closing WiredTiger","attr":{"closeConfig":"leak_memory=true,"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.772+00:00"},"s":"I",  "c":"STORAGE",  "id":4795901, "ctx":"SignalHandler","msg":"WiredTiger closed","attr":{"durationMillis":42}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.772+00:00"},"s":"I",  "c":"STORAGE",  "id":22279,   "ctx":"SignalHandler","msg":"shutdown: removing fs lock..."}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.772+00:00"},"s":"I",  "c":"-",        "id":4784931, "ctx":"SignalHandler","msg":"Dropping the scope cache for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.772+00:00"},"s":"I",  "c":"FTDC",     "id":4784926, "ctx":"SignalHandler","msg":"Shutting down full-time data capture"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.772+00:00"},"s":"I",  "c":"FTDC",     "id":20626,   "ctx":"SignalHandler","msg":"Shutting down full-time diagnostic data capture"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.777+00:00"},"s":"I",  "c":"CONTROL",  "id":20565,   "ctx":"SignalHandler","msg":"Now exiting"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:34:44.777+00:00"},"s":"I",  "c":"CONTROL",  "id":23138,   "ctx":"SignalHandler","msg":"Shutting down","attr":{"exitCode":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.003+00:00"},"s":"I",  "c":"CONTROL",  "id":23285,   "ctx":"main","msg":"Automatically disabling TLS 1.0, to force-enable TLS 1.0 specify --sslDisabledProtocols 'none'"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.006+00:00"},"s":"W",  "c":"ASIO",     "id":22601,   "ctx":"main","msg":"No TransportLayer configured during NetworkInterface startup"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.007+00:00"},"s":"I",  "c":"NETWORK",  "id":4648601, "ctx":"main","msg":"Implicit TCP FastOpen unavailable. If TCP FastOpen is required, set tcpFastOpenServer, tcpFastOpenClient, and tcpFastOpenQueueSize."}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.007+00:00"},"s":"D1", "c":"NETWORK",  "id":22940,   "ctx":"main","msg":"file descriptor and connection resource limits","attr":{"hard":1048576,"soft":1048576,"conn":838860}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.007+00:00"},"s":"I",  "c":"STORAGE",  "id":4615611, "ctx":"initandlisten","msg":"MongoDB starting","attr":{"pid":1,"port":27017,"dbPath":"/data/db","architecture":"64-bit","host":"6f2f1bde161b"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.007+00:00"},"s":"I",  "c":"CONTROL",  "id":23403,   "ctx":"initandlisten","msg":"Build Info","attr":{"buildInfo":{"version":"4.4.3","gitVersion":"913d6b62acfbb344dde1b116f4161360acd8fd13","openSSLVersion":"OpenSSL 1.1.1  11 Sep 2018","modules":[],"allocator":"tcmalloc","environment":{"distmod":"ubuntu1804","distarch":"x86_64","target_arch":"x86_64"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.007+00:00"},"s":"I",  "c":"CONTROL",  "id":51765,   "ctx":"initandlisten","msg":"Operating System","attr":{"os":{"name":"Ubuntu","version":"18.04"}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.007+00:00"},"s":"I",  "c":"CONTROL",  "id":21951,   "ctx":"initandlisten","msg":"Options set by command line","attr":{"options":{"net":{"bindIp":"*"},"systemLog":{"verbosity":1}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.007+00:00"},"s":"D1", "c":"NETWORK",  "id":22940,   "ctx":"initandlisten","msg":"file descriptor and connection resource limits","attr":{"hard":1048576,"soft":1048576,"conn":838860}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.007+00:00"},"s":"D1", "c":"EXECUTOR", "id":23104,   "ctx":"OCSPManagerHTTP-0","msg":"Starting thread","attr":{"threadName":"OCSPManagerHTTP-0","poolName":"OCSPManagerHTTP"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.008+00:00"},"s":"I",  "c":"STORAGE",  "id":22270,   "ctx":"initandlisten","msg":"Storage engine to use detected by data files","attr":{"dbpath":"/data/db","storageEngine":"wiredTiger"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.008+00:00"},"s":"I",  "c":"STORAGE",  "id":22297,   "ctx":"initandlisten","msg":"Using the XFS filesystem is strongly recommended with the WiredTiger storage engine. See http://dochub.mongodb.org/core/prodnotes-filesystem","tags":["startupWarnings"]}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.008+00:00"},"s":"I",  "c":"STORAGE",  "id":22315,   "ctx":"initandlisten","msg":"Opening WiredTiger","attr":{"config":"create,cache_size=3473M,session_max=33000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000,close_scan_interval=10,close_handle_minimum=250),statistics_log=(wait=0),verbose=[recovery_progress,checkpoint_progress,compact_progress],"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.737+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613681385:737806][1:0x7f345651bac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 22 through 23"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.780+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613681385:780799][1:0x7f345651bac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 23 through 23"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.841+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613681385:841403][1:0x7f345651bac0], txn-recover: [WT_VERB_RECOVERY | WT_VERB_RECOVERY_PROGRESS] Main recovery loop: starting at 22/5120 to 23/256"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.917+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613681385:917787][1:0x7f345651bac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 22 through 23"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:45.965+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613681385:965783][1:0x7f345651bac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 23 through 23"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:46.000+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613681386:322][1:0x7f345651bac0], txn-recover: [WT_VERB_RECOVERY | WT_VERB_RECOVERY_PROGRESS] Set global recovery timestamp: (0, 0)"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:46.000+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613681386:365][1:0x7f345651bac0], txn-recover: [WT_VERB_RECOVERY | WT_VERB_RECOVERY_PROGRESS] Set global oldest timestamp: (0, 0)"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:46.038+00:00"},"s":"I",  "c":"STORAGE",  "id":4795906, "ctx":"initandlisten","msg":"WiredTiger opened","attr":{"durationMillis":1030}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:49:46.038+00:00"},"s":"I",  "c":"RECOVERY", "id":23987,   "ctx":"initandlisten","msg":"WiredTiger recoveryTimestamp","attr":{"recoveryTimestamp":{"$timestamp":{"t":0,"i":0}}}}
